Type,Zreal-1,Zimag-1,Zreal-2,Zimag-2,Zreal-3,Zimag-3,Zreal-4,Zimag-4,Zreal-5,Zimag-5,Zreal-6,Zimag-6,Zreal-7,Zimag-7,Zreal-8,Zimag-8,Zreal-9,Zimag-9,Zreal-10,Zimag-10,Zreal-11,Zimag-11,Zreal-12,Zimag-12,Zreal-13,Zimag-13,Zreal-14,Zimag-14,Zreal-15,Zimag-15,Zreal-16,Zimag-16,Zreal-17,Zimag-17,Zreal-18,Zimag-18,Zreal-19,Zimag-19,Zreal-20,Zimag-20
6,0.00502,-0.0512,0.00302,-0.023352632,0.00208789,-0.010542105,0.00146789,-0.005093158,0.00092311,-0.002411579,0.00067395,-0.001063368,0.00061779,-0.000387105,0.00065674,-0.0000333,0.00074358,0.000217842,0.00089326,0.000467737,0.00116789,0.000837579,0.00174947,0.001313158,0.00261632,0.001674737,0.00354895,0.001987368,0.00471158,0.002504737,0.00640158,0.002918947,0.00819421,0.002790526,0.00955316,0.002493158,0.01064737,0.002560526,0.0119,0.00326
6,0.00501,-0.0514,0.00294211,-0.023489474,0.00205526,-0.01055,0.00143789,-0.005123158,0.000875,-0.002431579,0.00061311,-0.001092737,0.00054626,-0.000423895,0.00056821,-0.0000838,0.00063847,0.000131263,0.00077358,0.000306526,0.00100458,0.000471368,0.00131526,0.000593368,0.00163789,0.000718263,0.00207368,0.000915,0.00269316,0.001028421,0.00329105,0.000955368,0.00375053,0.000876579,0.00410895,0.000943947,0.00450895,0.001257895,0.00521,0.00186
6,0.005,-0.0516,0.00299211,-0.023515789,0.00203789,-0.010631579,0.00140789,-0.005143158,0.00084453,-0.002441579,0.000583,-0.001104316,0.00050863,-0.000448421,0.00052263,-0.000120021,0.00058411,0.0000697,0.00069063,0.000179105,0.00082032,0.000237947,0.00095963,0.000313579,0.00114632,0.000397105,0.00141684,0.000451474,0.00168053,0.000424053,0.00188368,0.000391053,0.00204421,0.000419526,0.00222421,0.000557789,0.00251684,0.000831105,0.00299,0.00121
6,0.00503,-0.0518,0.00300789,-0.023552632,0.00202789,-0.010639474,0.00139789,-0.005163158,0.00082089,-0.002461579,0.00055316,-0.001123526,0.00047247,-0.000466421,0.00047811,-0.000154368,0.00052363,0.000000427,0.00058232,0.0000734,0.00063763,0.000120474,0.00072532,0.000166368,0.00083874,0.000194789,0.00095153,0.000183842,0.00104684,0.000173316,0.00111947,0.000188263,0.00120316,0.000246526,0.00132947,0.000365947,0.00152211,0.000545,0.00179,0.000797
6,0.00504,-0.052,0.00303,-0.023652632,0.00202789,-0.010723684,0.00137895,-0.005184211,0.00080195,-0.002481579,0.000532,-0.001143368,0.00044747,-0.000487579,0.000442,-0.000186474,0.00046216,-0.0000424,0.00048911,0.0000241,0.000527,0.0000653,0.00058879,0.00009,0.00063916,0.000086,0.00067774,0.0000811,0.00071842,0.0000898,0.00075968,0.000115211,0.00081811,0.000165895,0.00090189,0.000247632,0.00102474,0.000377421,0.00117,0.000595
6,0.00474,-0.0529,0.00290421,-0.024063158,0.00204053,-0.01081579,0.00146684,-0.005185263,0.00092358,-0.002446316,0.00067379,-0.001083368,0.00061558,-0.000400684,0.00065174,-0.0000402,0.00073968,0.000205053,0.00088826,0.000449684,0.00116474,0.000788263,0.00172,0.001214211,0.00253474,0.001483158,0.00341474,0.001652632,0.00445105,0.001786842,0.00553316,0.001642105,0.00633789,0.001312632,0.00682842,0.001125263,0.00728421,0.001229474,0.00793,0.00167
6,0.00478,-0.053,0.00292368,-0.024163158,0.00201053,-0.010823684,0.00142684,-0.005215263,0.00087705,-0.002471579,0.00061847,-0.001112737,0.00054363,-0.000434053,0.00056747,-0.0000929,0.00064021,0.000123895,0.00077384,0.000292789,0.00099732,0.000439474,0.00129526,0.000531579,0.00159789,0.000595632,0.00197316,0.000644263,0.00236421,0.000585737,0.00264842,0.000478579,0.00285526,0.000435211,0.00305684,0.000500316,0.00324211,0.000697105,0.00367,0.00105
6,0.0048,-0.0532,0.00295158,-0.024263158,0.00199053,-0.010834211,0.00139789,-0.005236316,0.00084453,-0.002486316,0.00057879,-0.001132579,0.00050305,-0.000458684,0.00051479,-0.000127916,0.00057705,0.0000549,0.00067589,0.000153368,0.00079174,0.000201895,0.00092189,0.000241526,0.00107895,0.000272211,0.00124053,0.000251158,0.00136684,0.000209895,0.00145947,0.000193,0.00153211,0.000219789,0.00163211,0.000309316,0.00177579,0.000470368,0.00207,0.000712
6,0.0048,-0.0532,0.00294526,-0.024263158,0.00198789,-0.010910526,0.00138789,-0.005255263,0.00082505,-0.002501579,0.00055516,-0.001143684,0.00046911,-0.000479053,0.00047721,-0.000159947,0.00051868,-0.000000602,0.00057595,0.000061,0.00063332,0.000100684,0.00071168,0.000133579,0.00078963,0.000122316,0.00084858,0.000103842,0.00089826,0.0000975,0.00093668,0.000108316,0.00098568,0.000147579,0.00105474,0.000222421,0.00117842,0.000346105,0.00137,0.000493
6,0.00483,-0.0534,0.00309684,-0.024326316,0.00198789,-0.010923684,0.00137789,-0.005285263,0.00080695,-0.002516316,0.00053316,-0.001162579,0.00044626,-0.000498632,0.00043853,-0.000194474,0.00046211,-0.0000465,0.00048621,0.0000159,0.00052105,0.0000466,0.00056905,0.0000596,0.00059368,0.0000509,0.00061189,0.0000479,0.00063905,0.0000555,0.00066426,0.0000716,0.00069905,0.000106263,0.00075174,0.000162737,0.00084442,0.000250684,0.000983,0.000357
6,0.00445,-0.0524,0.00285579,-0.023826316,0.00199053,-0.010721053,0.00143579,-0.005133158,0.00091616,-0.002411579,0.00067011,-0.001063211,0.00061737,-0.000386526,0.00065984,-0.0000295,0.00075047,0.000217947,0.00089795,0.000465368,0.00117474,0.000827684,0.00174947,0.001303158,0.00265211,0.001638947,0.00365316,0.001820526,0.00478789,0.0019,0.00593316,0.001643158,0.00669895,0.001230526,0.00713895,0.001006421,0.00744421,0.001085789,0.00802,0.0015
6,0.00446,-0.0525,0.00286895,-0.023926316,0.00196053,-0.010726316,0.00139579,-0.005144211,0.00086716,-0.002431579,0.00061295,-0.001093526,0.00054784,-0.000422895,0.00056932,-0.0000824,0.00064432,0.000133368,0.00077989,0.000310526,0.00101389,0.000472632,0.00133526,0.000572842,0.00167368,0.000637053,0.00207526,0.000661316,0.00246579,0.000559158,0.00270368,0.000425737,0.00287421,0.000373421,0.00304421,0.000436316,0.00323579,0.000630263,0.00356,0.000964
6,0.00452,-0.0526,0.00288263,-0.023963158,0.00194789,-0.010736842,0.00137579,-0.005165263,0.00083805,-0.002461579,0.000576,-0.001113368,0.00049884,-0.000450684,0.00051363,-0.000122968,0.00057516,0.0000611,0.00068063,0.000161737,0.00080032,0.000206368,0.00093763,0.000247211,0.00108895,0.000253316,0.00123632,0.000217316,0.00133684,0.000172579,0.00139947,0.000156526,0.00146105,0.000184895,0.00154211,0.000272842,0.00168842,0.000429526,0.00194,0.000655
6,0.00457,-0.0525,0.00301053,-0.023926316,0.00194789,-0.010739474,0.00135684,-0.005185263,0.000815,-0.002471579,0.000549,-0.001133368,0.00046584,-0.000472421,0.00047321,-0.000160368,0.00051747,-0.00000224,0.00057021,0.0000589,0.00062432,0.0000909,0.00069879,0.000106737,0.00075574,0.0000933,0.00079495,0.0000766,0.00083189,0.0000731,0.00086174,0.0000884,0.00089968,0.000126474,0.00096174,0.000195947,0.00107474,0.000310105,0.00127,0.000457
6,0.0046,-0.0525,0.00293316,-0.023926316,0.00194789,-0.010739474,0.00135684,-0.005203158,0.00080047,-0.002481579,0.00052879,-0.001153368,0.00044368,-0.000498211,0.00043668,-0.000190737,0.00045626,-0.0000498,0.00048521,0.0000123,0.00051742,0.0000352,0.00055247,0.0000484,0.00056953,0.0000375,0.00058368,0.0000372,0.00060537,0.0000467,0.00062632,0.0000629,0.00065737,0.0000957,0.00070753,0.000149263,0.00079479,0.000232579,0.000931,0.000329
6,0.00396,-0.0392,0.00235316,-0.017910526,0.00161632,-0.007968421,0.00125158,-0.003816842,0.00084374,-0.00182,0.00064389,-0.000805421,0.00060316,-0.000273842,0.00064858,0.0000172,0.00074253,0.000229526,0.00088758,0.000452263,0.00115789,0.000774474,0.00171,0.001164737,0.00252474,0.001385789,0.00339053,0.001417895,0.00424526,0.001281053,0.00486684,0.000969737,0.00525947,0.000732316,0.00556684,0.000679947,0.00575947,0.000826,0.0062,0.00123
6,0.00396,-0.0393,0.00246474,-0.018047368,0.00159632,-0.007991053,0.00122158,-0.003836842,0.00080316,-0.00184,0.00059011,-0.000830737,0.00053479,-0.000307789,0.00056374,-0.0000325,0.00064226,0.000148842,0.00077384,0.000301421,0.00100184,0.000437421,0.00130526,0.000506632,0.00160789,0.000520474,0.00191684,0.000471211,0.00215211,0.000365737,0.00228895,0.000284316,0.00239211,0.000273158,0.00248947,0.000349789,0.00264211,0.000531421,0.00296,0.000838
6,0.00397,-0.0394,0.00228632,-0.018010526,0.00158632,-0.008011053,0.00120158,-0.003865789,0.00077158,-0.001864737,0.00055011,-0.000847684,0.00048326,-0.000333947,0.00050505,-0.0000728,0.00057,0.0000768,0.00067163,0.000157316,0.00078632,0.000192947,0.00091195,0.000208737,0.00103316,0.000193421,0.00112632,0.000153579,0.00119842,0.000124789,0.00124474,0.000122895,0.00129105,0.000155789,0.00136211,0.000240842,0.00149211,0.000384421,0.00173,0.000596
6,0.00397,-0.0395,0.00228,-0.018110526,0.00157632,-0.008038421,0.00119158,-0.003886842,0.000752,-0.00188,0.00052226,-0.000865053,0.00045226,-0.000354947,0.00046205,-0.000107326,0.00050853,0.0000149,0.00055963,0.0000625,0.00061168,0.0000792,0.000674,0.0000902,0.00071542,0.0000716,0.00074289,0.0000599,0.00077105,0.0000609,0.00079326,0.0000754,0.00082747,0.000111579,0.00088721,0.000178684,0.00098474,0.000284895,0.00117,0.000426
6,0.00396,-0.0397,0.00228105,-0.018147368,0.00157632,-0.008068421,0.00118263,-0.003906842,0.000736,-0.001894737,0.00050211,-0.000880211,0.00042805,-0.000372737,0.00042726,-0.000139105,0.00044916,-0.0000275,0.00047347,0.0000148,0.00050216,0.000033,0.00053153,0.0000397,0.00054237,0.0000317,0.00055347,0.0000313,0.00057337,0.0000409,0.00059084,0.0000575,0.00061816,0.0000875,0.00066379,0.000138526,0.00074516,0.000218579,0.000879,0.000305
6,0.00396,-0.0383,0.00230263,-0.017473684,0.00161632,-0.007788947,0.00125158,-0.003734737,0.00084663,-0.001785263,0.00063974,-0.000790895,0.00059437,-0.000269579,0.00063616,0.0000159,0.00073058,0.000223789,0.00087789,0.000442895,0.00114789,0.000758474,0.0017,0.001125263,0.00248895,0.001325789,0.00331632,0.001305789,0.00407158,0.001121053,0.00460211,0.00083,0.00491632,0.000632947,0.00511421,0.000602842,0.00536316,0.000769737,0.00577,0.00116
6,0.00398,-0.0383,0.00228263,-0.017573684,0.00157895,-0.007811579,0.00121158,-0.003755789,0.00080011,-0.001805263,0.00058358,-0.000817526,0.00052779,-0.000304947,0.00055689,-0.000034,0.00063126,0.000143842,0.00076147,0.000290368,0.00098595,0.000414842,0.00127526,0.000474211,0.00155632,0.000468,0.00182263,0.000403,0.00201368,0.000304263,0.00212421,0.000242737,0.00220316,0.000244368,0.00230947,0.000324316,0.00245474,0.000500579,0.00274,0.000789
6,0.00396,-0.0383,0.00226,-0.017573684,0.00156632,-0.007821579,0.00120158,-0.003774737,0.00077405,-0.001835263,0.00055079,-0.000843053,0.00048463,-0.000331579,0.00050237,-0.0000734,0.00056795,0.0000762,0.00066658,0.000152947,0.00078005,0.000182263,0.00090405,0.000193158,0.00101316,0.000171684,0.00109421,0.000133789,0.00114842,0.000109947,0.00118474,0.000112895,0.00123211,0.000146895,0.00129474,0.000227895,0.00141842,0.000368684,0.00164,0.000569
6,0.00394,-0.0384,0.00224632,-0.017573684,0.00155895,-0.007821579,0.00119158,-0.003802632,0.000757,-0.001845263,0.00052411,-0.000852368,0.00045405,-0.000352105,0.00046637,-0.000105474,0.00051253,0.0000186,0.00056763,0.0000646,0.00062032,0.0000823,0.00067816,0.000081,0.00071668,0.0000684,0.00074132,0.0000564,0.00077005,0.0000584,0.00079332,0.0000746,0.00082637,0.000108684,0.000883,0.000174947,0.00097853,0.000281526,0.00115,0.000422
6,0.00394,-0.0385,0.00225,-0.017673684,0.00155895,-0.007844211,0.00118263,-0.003814737,0.00073595,-0.001855263,0.00050463,-0.000870526,0.00042489,-0.000370526,0.00042295,-0.000138947,0.00044511,-0.0000257,0.00046979,0.0000145,0.00049479,0.000028,0.00052058,0.0000341,0.00053195,0.000028,0.00054026,0.0000302,0.00055853,0.000038,0.00057684,0.0000553,0.00060316,0.0000835,0.00064679,0.000133526,0.00072332,0.000213211,0.000855,0.000307
6,0.00405,-0.0367,0.00254316,-0.016936842,0.00156368,-0.007559474,0.00119053,-0.003602632,0.00081732,-0.001720526,0.00062637,-0.000760158,0.00058516,-0.000253947,0.00063058,0.000024,0.00072347,0.000223526,0.00087226,0.000439842,0.00114474,0.000748895,0.00168053,0.001104737,0.00244737,0.001275789,0.00323632,0.001253684,0.00396158,0.001061053,0.00445737,0.000787789,0.00474632,0.000611579,0.00495684,0.000594316,0.00520316,0.000763105,0.0056,0.00114
6,0.00405,-0.0367,0.00253053,-0.017,0.00154105,-0.007579474,0.00116158,-0.003632632,0.00077426,-0.001740526,0.00057305,-0.000786632,0.00052337,-0.000291316,0.00055105,-0.0000274,0.00062626,0.000144895,0.00075716,0.000289316,0.00097732,0.000408579,0.00125579,0.000463526,0.00153211,0.000453842,0.00179263,0.000389,0.00197368,0.000295789,0.00208947,0.000239211,0.00217316,0.000244368,0.00227211,0.000324579,0.00242211,0.000501947,0.00271,0.000789
6,0.00404,-0.0368,0.00256947,-0.017036842,0.00152368,-0.007609474,0.00114158,-0.003652632,0.00074468,-0.001760526,0.00053558,-0.000805316,0.00047442,-0.000317684,0.00049647,-0.0000673,0.00055711,0.0000744,0.00065621,0.000148263,0.00076442,0.000174211,0.00087805,0.000182,0.00097768,0.000160684,0.00105421,0.000125789,0.00110842,0.000105632,0.00114474,0.000109368,0.00119105,0.000146789,0.00125474,0.000226105,0.00137842,0.000363421,0.00159,0.000568
6,0.00405,-0.0369,0.00249684,-0.017036842,0.00151368,-0.007632105,0.00113158,-0.003682632,0.00072411,-0.001780526,0.00051211,-0.000823632,0.00044184,-0.000334895,0.00045079,-0.000103853,0.00049542,0.0000123,0.00054626,0.0000564,0.00059368,0.000074,0.00064916,0.0000697,0.00068184,0.00006,0.00070311,0.0000518,0.00072821,0.000056,0.00075174,0.0000725,0.00078516,0.000107579,0.00083753,0.000170211,0.00093026,0.000274895,0.00109,0.000419
6,0.00404,-0.037,0.00259368,-0.017136842,0.00151632,-0.007659474,0.00113158,-0.003711579,0.00071463,-0.001800526,0.00049458,-0.000841632,0.00042068,-0.000359263,0.00041868,-0.000136526,0.00044021,-0.000026,0.00046484,0.0000127,0.00049047,0.0000263,0.00051347,0.000026,0.00052421,0.0000277,0.00053226,0.0000292,0.00055121,0.0000382,0.00056884,0.0000555,0.00059516,0.0000848,0.00063658,0.000133789,0.00071368,0.000217579,0.000842,0.000318
6,0.00391,-0.0339,0.00234789,-0.015726316,0.00153632,-0.007028421,0.00118053,-0.003366316,0.00081379,-0.001621053,0.00062168,-0.000717579,0.00058732,-0.000236526,0.00063184,0.0000302,0.00072363,0.000227526,0.00086721,0.000439842,0.00113789,0.000747211,0.00168,0.001105263,0.00244316,0.001275789,0.00322632,0.001253684,0.00394316,0.001061053,0.00443737,0.000791263,0.00473632,0.000619474,0.00495421,0.000605053,0.00519579,0.000773,0.00557,0.00116
6,0.00392,-0.034,0.00242,-0.015826316,0.00150632,-0.007038421,0.00115053,-0.003377368,0.00076074,-0.001626316,0.00055737,-0.000730895,0.00050758,-0.000268053,0.00053721,-0.0000219,0.00061037,0.000147632,0.00073884,0.000283,0.00095142,0.000395211,0.00122579,0.000442895,0.00149211,0.000442158,0.00174474,0.000382789,0.00193368,0.000294632,0.00204421,0.000240211,0.00213316,0.000247263,0.00223211,0.000326579,0.00239211,0.000506579,0.00267,0.000803
6,0.00393,-0.034,0.00248737,-0.015826316,0.00149368,-0.007068421,0.00112158,-0.003406316,0.00073763,-0.001661053,0.00052889,-0.000761053,0.00046821,-0.000298842,0.00048921,-0.000061,0.00055184,0.000077,0.00064858,0.000144579,0.00075274,0.000171579,0.00086416,0.000185842,0.00096668,0.000160842,0.00104421,0.000127789,0.00109842,0.000108474,0.00113474,0.000113368,0.00118211,0.000149789,0.00125211,0.000230105,0.00137842,0.000373684,0.00158,0.000587
6,0.00392,-0.0341,0.00242211,-0.015926316,0.00148368,-0.007088421,0.00112158,-0.003437368,0.00071858,-0.001671053,0.00050642,-0.000780211,0.00043647,-0.000318632,0.00044779,-0.0000933,0.00049258,0.0000171,0.00054295,0.0000579,0.00059,0.0000715,0.00064505,0.0000785,0.00067811,0.0000626,0.00070111,0.0000535,0.00072737,0.0000576,0.00075132,0.0000739,0.00078537,0.000110474,0.00083926,0.000176421,0.00093189,0.000287632,0.00109,0.000445
6,0.00391,-0.0343,0.00237421,-0.015926316,0.00148632,-0.007128421,0.00111158,-0.003457368,0.00070216,-0.001691053,0.00048479,-0.000792211,0.00040889,-0.000337,0.00041168,-0.000124716,0.00043505,-0.0000244,0.00045816,0.0000151,0.00048016,0.0000288,0.00050642,0.0000324,0.00051579,0.0000278,0.00052526,0.0000295,0.00054337,0.0000399,0.00056132,0.0000566,0.00058974,0.0000859,0.00063105,0.000139,0.00070605,0.000226158,0.000833,0.000342
6,0.00388,-0.0343,0.00243158,-0.015926316,0.00151368,-0.007113158,0.00116053,-0.003407368,0.00079342,-0.001621053,0.00061168,-0.000713579,0.00057495,-0.000234316,0.00062042,0.00003,0.00071437,0.000225474,0.00085921,0.000434105,0.00112474,0.000730368,0.00166053,0.001075,0.00238737,0.001245789,0.00314632,0.00127,0.00391842,0.001149474,0.00448684,0.000897316,0.00482737,0.000714789,0.00507421,0.000708737,0.00534684,0.000913632,0.00583,0.0014
6,0.00389,-0.0343,0.00229737,-0.015926316,0.00148632,-0.007135789,0.00113053,-0.003427368,0.00075221,-0.001641053,0.00055821,-0.000739895,0.00051021,-0.000268684,0.00053889,-0.0000198,0.00061426,0.000144947,0.00074453,0.000283,0.00095663,0.000394579,0.00121632,0.000452316,0.00148632,0.000465211,0.00176474,0.000426842,0.00198211,0.000339947,0.00211421,0.000283211,0.00222316,0.000292684,0.00234947,0.000388,0.00250579,0.000606842,0.00283,0.000992
6,0.00389,-0.0344,0.00231789,-0.016026316,0.00147368,-0.007173158,0.00111053,-0.003448421,0.00072132,-0.001661053,0.00052258,-0.000759368,0.00046521,-0.000297842,0.00048647,-0.0000604,0.00054805,0.0000753,0.00064484,0.000145211,0.00074411,0.000172526,0.00085721,0.000193526,0.00096842,0.000178,0.00105421,0.000145579,0.00111842,0.000124632,0.00116947,0.000131316,0.00122211,0.000175,0.00129474,0.000272263,0.00142842,0.000448684,0.00168,0.000726
6,0.00389,-0.0345,0.00251789,-0.016026316,0.00146368,-0.007193158,0.00110053,-0.003477368,0.00070221,-0.001681053,0.00049574,-0.000776895,0.00043305,-0.000316211,0.00044437,-0.0000945,0.00048458,0.0000154,0.00053258,0.000057,0.00057932,0.0000759,0.00063595,0.0000805,0.00067584,0.0000684,0.00070232,0.00006,0.00073205,0.0000643,0.00075932,0.0000836,0.00079558,0.000128474,0.00085274,0.000207895,0.00096384,0.000344684,0.00115,0.000536
6,0.00387,-0.0345,0.00247842,-0.016026316,0.00146632,-0.007185789,0.00109158,-0.003487368,0.00068763,-0.001691053,0.00047742,-0.000790053,0.00040726,-0.000336421,0.00040642,-0.000124126,0.00042716,-0.0000236,0.00045084,0.0000151,0.00047547,0.0000297,0.00050142,0.0000333,0.00051337,0.0000315,0.00052347,0.0000342,0.00054353,0.0000445,0.00056426,0.0000651,0.00059595,0.000101368,0.00064526,0.000164947,0.00073116,0.000267632,0.000874,0.000411
6,0.0038,-0.0375,0.00246263,-0.017236842,0.00152105,-0.007741579,0.00114053,-0.003685789,0.00077095,-0.00173,0.00059953,-0.000752842,0.00056637,-0.000246947,0.00061884,0.0000294,0.00071442,0.000231368,0.00085889,0.000448842,0.00112474,0.000769053,0.00167,0.001154737,0.00245895,0.001407368,0.00329474,0.001560526,0.00428421,0.001631579,0.00525947,0.001392632,0.00587263,0.001053474,0.00620895,0.000901421,0.00662684,0.001010842,0.00705,0.00138
6,0.00383,-0.0376,0.00245632,-0.017336842,0.00149105,-0.007778947,0.00110053,-0.003714737,0.00072447,-0.001750526,0.00054353,-0.000779316,0.0005,-0.000284105,0.00053216,-0.0000232,0.00060921,0.000149737,0.00074216,0.000294368,0.000958,0.000417526,0.00123579,0.000491211,0.00151789,0.000549316,0.00187105,0.000569737,0.00220737,0.000480053,0.00241895,0.000377526,0.00256316,0.000345632,0.00268684,0.000406368,0.00284947,0.000583895,0.00318,0.0009
6,0.00387,-0.0377,0.00240211,-0.017436842,0.00148105,-0.007808947,0.00108158,-0.003734737,0.00069637,-0.00177,0.00050589,-0.000797789,0.00045584,-0.000313684,0.00048163,-0.0000654,0.000545,0.0000764,0.00063816,0.000150947,0.00073842,0.000180842,0.000855,0.000217316,0.00098979,0.000222316,0.00111632,0.000186947,0.00119684,0.000152947,0.00124474,0.000143947,0.00131211,0.000175684,0.00139211,0.000258579,0.00152842,0.000407895,0.00175,0.00062
6,0.00387,-0.0377,0.00236,-0.0174,0.00147105,-0.007801579,0.00107158,-0.003735789,0.00067779,-0.001785263,0.00048389,-0.000812789,0.000427,-0.000330105,0.00043821,-0.0000972,0.00048163,0.0000171,0.00053426,0.0000627,0.000582,0.000085,0.00065174,0.000101,0.00070774,0.0000906,0.00074653,0.0000746,0.00078174,0.0000728,0.00081168,0.0000873,0.00085016,0.000124474,0.000908,0.000193421,0.00101474,0.000307,0.00116,0.000458
6,0.00391,-0.0377,0.00243158,-0.017473684,0.00146842,-0.007828947,0.00106158,-0.003754737,0.00065879,-0.001795263,0.00045889,-0.000825263,0.00039505,-0.000350211,0.00039453,-0.000128789,0.00041321,-0.0000256,0.00043847,0.0000169,0.00046579,0.0000388,0.00049937,0.0000411,0.00051437,0.0000358,0.00052647,0.0000355,0.00054737,0.0000439,0.00056721,0.0000612,0.00059995,0.0000938,0.00064432,0.000145474,0.00072179,0.000230053,0.000847,0.000349
7,1.27554,0.08394,1.36086053,0.364184737,1.44316,0.738588421,1.58553684,1.33762,1.86634421,2.37721579,2.31297,4.14279895,3.10728895,7.17226316,4.51632263,12.4673405,7.06216158,21.7204474,11.5760258,37.2744411,19.3751416,63.8769674,32.5786258,109.921053,54.1402626,187.964063,90.3634695,323.072632,153.678426,564.553832,268.791016,984.578116,488.314879,1727.58458,854.383063,2811.63684,1826.65684,5212.13926,4623.439,10941.77
7,1.21232,0.05338,1.27314211,0.272838947,1.33223,0.565712105,1.43371158,1.04051737,1.63482526,1.87297526,1.98949895,3.30745684,2.61045737,5.75987474,3.80769316,10.0302484,6.04507895,17.4232884,9.92609737,29.6296332,16.50123,50.09221,27.6991163,85.2981495,46.0968837,144.407126,76.8214384,245.179211,130.888447,421.456779,227.199989,720.520926,403.845989,1233.51321,680.210047,1967.88353,1379.08274,3590.69563,3324.065,7484.094
7,1.25852,0.08836,1.31936474,0.352086842,1.39358105,0.713163684,1.53015263,1.29773526,1.79360211,2.30971737,2.23663105,4.05282105,2.98720158,7.02115421,4.38258053,12.2277774,6.96494632,21.3702547,11.3131974,36.5177063,18.9986374,62.6515337,32.5132368,107.999415,55.9712758,184.791516,96.7018253,314.007674,171.259042,538.520705,309.462226,913.014505,576.8039,1536.773,1008.21361,2391.86368,2115.97174,4138.43026,5024.385,7773.474
7,2.28524,0.15042,2.42357368,0.457977895,2.53361789,0.877123158,2.70024947,1.56513211,3.03752316,2.80553737,3.45859526,4.81333789,4.28688316,8.41328789,5.74922579,14.8699784,8.35975579,26.2856584,13.0341247,45.8869742,21.8730637,80.5282795,38.8484595,141.561389,69.5923132,242.960984,127.748574,414.070405,239.345237,704.070037,445.458432,1173.00758,832.599463,1926.48821,1455.90705,2918.00684,3010.36111,4773.249,7057.081,7775.112
7,2.40462,0.04672,2.52301579,0.246396842,2.59379737,0.49404,2.68866211,0.895731579,2.87627789,1.59709053,3.18195,2.79543842,3.66835737,4.80317474,4.61834789,8.40623684,6.38009211,14.7195032,9.60216789,25.3132432,15.5168963,43.0535211,26.4603647,73.0663384,44.8167158,121.623842,74.5236358,200.478505,124.630342,335.543553,210.448505,561.364037,361.467695,943.366437,601.406579,1480.81437,1193.99268,2607.30532,2743.209,5110.643
7,2.34994,0.04117,2.44235789,0.262796316,2.51264211,0.537434737,2.61738842,0.97333,2.81572421,1.72389526,3.14964684,2.99706158,3.71793316,5.16914158,4.71506,9.01038105,6.54338158,15.7928,9.85556895,27.2237742,16.1376911,46.7630079,28.05738,79.7247616,48.7781826,132.734205,83.5067805,218.152853,141.616195,361.1053,238.925289,595.909121,412.880689,989.546184,675.207658,1534.00947,1307.90895,2661.39484,2935.928,5114.895
7,3.57649,0.07298,3.54260474,0.288605789,3.58872053,0.537689474,3.69591632,0.921599474,3.88496158,1.58235842,4.18823158,2.71288632,4.67814526,4.65963579,5.50834158,8.13305947,7.02662263,14.3752932,9.79163316,25.0782826,15.15736789,43.6387289,25.81336842,75.5069905,45.79585947,127.467474,82.66833737,210.980237,149.7312421,343.457837,266.3040895,544.978932,463.1821737,854.466763,721.9551737,1238.30837,1238.652211,2008.20963,2321.209,3787.739
7,3.73777,0.07448,3.71870526,0.181514211,3.74818737,0.362476842,3.81491421,0.644174211,3.94504895,1.13368789,4.17562947,1.96600632,4.58420053,3.37557368,5.33107579,5.81787632,6.69686474,9.99112105,9.10685421,16.8454937,13.39755737,28.2315989,20.80482579,47.0437774,32.70371842,77.2655442,51.73876579,127.279996,83.10677263,213.191268,138.4557579,355.333084,237.0406,588.597305,395.4636526,910.696742,794.7606211,1571.45579,1765.189,3030.546
7,3.37852,0.11942,3.43856842,0.344191579,3.53467895,0.649431053,3.68467474,1.10798632,3.92843263,1.88797474,4.30847789,3.21302947,4.92613947,5.49560842,5.96352316,9.54650263,7.86822368,16.7603432,11.29150474,29.0237968,17.86749632,50.0082011,30.76074737,85.6758558,54.08108211,142.700016,95.00908105,233.891832,166.7589053,380.240095,288.054979,606.367153,490.5434,959.224847,761.7767474,1419.80226,1326.742895,2371.66389,2595.468,4605.894
7,1.40911,0.12776,1.52400895,0.364147895,1.62729474,0.671808421,1.77292158,1.15776474,2.01338158,2.00508263,2.36231368,3.48094895,2.87358789,6.03152368,3.80105947,10.7323942,5.42995526,19.2700295,8.22550895,34.0538205,13.6157153,60.9980311,24.5668026,110.003027,46.2713047,194.019489,89.6990347,336.292411,180.430463,580.462421,353.601168,970.290326,669.387653,1594.48526,1124.36704,2404.59205,2063.52174,4044.38242,4216.223,7767.882
7,1.3643,0.09626,1.44558158,0.372980526,1.52782789,0.742699474,1.65526211,1.33692947,1.88359053,2.39675053,2.25195105,4.25529632,2.88708053,7.52530211,4.04675842,13.4641474,6.16125684,24.1901495,9.87858632,42.7806126,16.9906874,76.2027347,31.5104221,136.505995,59.8307958,239.262526,115.956303,413.670774,234.022695,708.130268,460.943668,1166.94137,866.454753,1878.83968,1439.30726,2771.07363,2595.04874,4520.59195,5038.912,8507.491
